level,gap_h,session_min,growth_spread_pct,sale_spread_pct,fastest,slowest
62,24,12,2.1150694865842423,2.6586041658435366,WARRIOR,CLERIC
63,24,12,2.161137120024481,2.679131989453176,WARRIOR,CLERIC
64,24,12,2.2064771742049905,2.7103634575754265,WARRIOR,CLERIC
65,24,12,2.262275954883086,2.7535768221586654,WARRIOR,CLERIC
66,24,12,2.3163126925661137,2.806385457849192,WARRIOR,CLERIC
67,24,12,2.3732243199854786,2.8533845847680483,WARRIOR,CLERIC
68,24,12,2.434581478515696,2.900746045576974,WARRIOR,CLERIC
69,24,12,2.5456545360339256,2.9540125356785074,WARRIOR,PALADIN
70,24,12,2.655436309780157,3.0024794382019326,WARRIOR,PALADIN
71,24,12,2.769341690630389,3.052022455471848,WARRIOR,PALADIN
72,24,12,2.8893687121457345,3.1028344218606785,WARRIOR,PALADIN
73,24,12,3.005893670193016,3.1549441367783038,WARRIOR,PALADIN
74,24,12,3.132117051036998,3.1987335094581626,WARRIOR,PALADIN
75,24,12,3.260942757306551,3.246331338800146,WARRIOR,PALADIN
76,24,12,3.3908992669561044,3.292437847672436,WARRIOR,PALADIN
77,24,12,3.5228490599218176,3.3404795078536997,WARRIOR,PALADIN
78,24,12,3.6528824995465836,3.3865466066141936,WARRIOR,PALADIN
79,24,12,3.790575000358931,3.4340759685903333,WARRIOR,PALADIN
80,24,12,3.9270588695385023,3.4808743172271006,WARRIOR,PALADIN
81,24,12,4.065736923537089,3.525595690389949,WARRIOR,PALADIN
82,24,12,4.207626993908153,3.5725574312456265,WARRIOR,PALADIN
83,24,12,4.344314575736541,3.620316341007279,WARRIOR,PALADIN
84,24,12,4.488520364077053,3.6959077804584295,WARRIOR,PALADIN
85,24,12,4.634754565640997,3.791324616745695,WARRIOR,PALADIN
86,24,12,4.783245024919269,3.888573135129203,WARRIOR,PALADIN
87,24,12,4.935604873653676,3.9755255568154624,WARRIOR,PALADIN
88,24,12,5.0842381595033626,4.071202800712959,WARRIOR,PALADIN
89,24,12,5.240858693813566,4.172713541069983,WARRIOR,PALADIN
90,24,12,5.398966584458242,4.267225529062224,WARRIOR,PALADIN
91,24,12,5.558290511251496,4.357545789517259,WARRIOR,PALADIN
92,24,12,5.719205107551839,4.455909227652555,WARRIOR,PALADIN
93,24,12,5.876243574012219,4.562152183170731,WARRIOR,PALADIN
94,24,12,6.038318477752358,4.668679082176896,WARRIOR,PALADIN
95,24,12,6.199093688904478,4.774303359120724,WARRIOR,PALADIN
96,24,12,6.362161425305568,4.871894544740218,WARRIOR,PALADIN
97,24,12,6.520077687049075,4.9633925033435,WARRIOR,PALADIN
98,24,12,6.68136979461893,5.069245552426738,WARRIOR,PALADIN
99,24,12,6.84346698679974,5.1694930259867045,WARRIOR,PALADIN
100,24,12,7.006468490237983,5.270140603570872,WARRIOR,PALADIN
101,24,12,7.165625309832246,5.37149846298961,WARRIOR,PALADIN
102,24,12,7.321345802146539,5.464874388302321,WARRIOR,PALADIN
103,24,12,7.4792523284559875,5.560281033304615,WARRIOR,PALADIN
104,24,12,7.633527258622119,5.6574201718006645,WARRIOR,PALADIN
105,24,12,7.782640670479601,5.756707223673474,WARRIOR,PALADIN
106,24,12,7.9225877066362305,5.829372138245281,WARRIOR,PALADIN
107,24,12,8.063534221943813,5.930750022379017,WARRIOR,PALADIN
108,24,12,8.200728668137657,6.014674815331844,WARRIOR,PALADIN
109,24,12,8.333683608983122,6.0793459722089604,WARRIOR,PALADIN
110,24,12,8.458785015941018,6.153114421677031,WARRIOR,PALADIN
111,24,12,8.580490559118426,6.229849844056856,WARRIOR,PALADIN
112,24,12,8.700773047147848,6.28718022328445,WARRIOR,PALADIN
113,24,12,8.816157216121123,6.364522922982174,WARRIOR,PALADIN
114,24,12,8.927870713866515,6.432178277865064,WARRIOR,PALADIN
115,24,12,9.033031364570675,6.499916553839413,WARRIOR,PALADIN
116,24,12,9.13864171929848,6.5667705776506935,WARRIOR,PALADIN
117,24,12,9.241428760145642,6.624516026154703,WARRIOR,PALADIN
118,24,12,9.34045485643713,6.689425177957253,WARRIOR,PALADIN
119,24,12,9.433655412322484,6.754081674605428,WARRIOR,PALADIN
120,24,12,9.526242646706518,6.806986127501502,WARRIOR,PALADIN
