catalogId|class|level|candidate|name|branchKey|action|flow|impactStyle|path|growthBand|tierVariant|primaryResolverKey|choreographyKey|identitySchema|identityId|grammarId|growthStage|hitBand|perceptualSignature|roleGrammar|element|hitWeights|hitTimings|presentationHitTimings|presentationGroups|primaryAsset|primaryAssets|secondaryAsset|impactAssets|debrisAssets|residualAsset|finisherRingAsset|finisherEchoAsset|legacyRecipe|normalRoleCount|normalPeakConcurrent|minimumPeakConcurrent|reducedMaxConcurrent
cleric_t06_c03|CLERIC|30|2|퇴마 사슬|AUTHORED_CLASS:CLERIC:CONVERGE|CHAIN|OUTSIDE_IN|POINT|CONVERGE|1|1|cleric:c3:b2|cleric:c3:b2|2|v2:c3d6dae5bf5292ae|G04_CHAIN_OUTSIDE_IN|LOW|COMBO|G04_CHAIN_OUTSIDE_IN:LOW:COMBO~ANTICIPATION:1:7:-3:2:-1:32:31:0:-1:3~PRIMARY:1:0:-4:0:-2:30:30:-1:1:2~CONTACT:2:7:3:2:0:33:31:-1:-1:3~DEBRIS:0:3:4:1:0:31:32:-4:-1:3~RESIDUAL:1:5:1:0:-1:31:30:0:-1:3~FINISHER_RING:1:1:5:0:-1:30:31:0:-1:3~FINISHER_ECHO:2:1:8:0:-1:30:31:-3:-1:3~WARRIOR_ACCENT:0:6:-2:2:-1:33:31:-1:1:2|ANTICIPATION,1,7,-22,1.0,0.03,-0.014,0.96349996,0.94,-2.0,-1.0,1.0,,3,0,LEADING_EDGE;PRIMARY,1,0,-24,0.92,0.0,-0.031999998,0.893,0.893,-5.0,1.0,0.92,,2,2,TARGET;CONTACT,2,7,20,0.96000004,0.0336,-0.009520001,0.9869999,0.94,-4.48,-1.0,1.0,,3,4,TARGET;DEBRIS,0,3,24,0.96000004,0.0164,-0.0024800003,0.94,0.96349996,-18.02,-1.0,1.0,,3,5,TRAILING_EDGE;RESIDUAL,1,5,8,0.96000004,0.0064000003,-0.02948,0.9165,0.893,-0.019999504,-1.0,0.96000004,,3,1,GROUND;FINISHER_RING,1,1,32,0.92,-0.0063999994,-0.018520001,0.893,0.9165,-1.48,-1.0,0.92,,3,6,ORBIT;FINISHER_ECHO,2,1,48,0.96000004,-0.0063999994,-0.018520001,0.893,0.9165,-16.48,-1.0,0.96000004,,3,7,ORBIT;WARRIOR_ACCENT,0,6,-16,0.96000004,0.036399998,-0.02048,0.9869999,0.9165,-6.0199995,1.0,0.96000004,,2,3,TARGET|ARCANE|20,22,25,33|260,450,600,720|260,450,600,720|260:0:20;450:1:22;600:2:25;720:3:33|2131034343|2131034343,2131034344|2131034181|2131034485,2131034485,2131034485|2131034486,2131034486,2131034486|2131034181||||5|4|3|2
cleric_t07_c01|CLERIC|35|0|순백의 파동|AUTHORED_CLASS:CLERIC:CROSS|BURST|CENTER_OUT|RING|CROSS|1|2|cleric:c1:b2|cleric:c1:b2|2|v2:1ebfd2f52de88984|G03_BURST_CENTER_OUT|LOW|DOUBLE|G03_BURST_CENTER_OUT:LOW:DOUBLE~ANTICIPATION:0:0:-1:-1:0:30:30:0:1:2~PRIMARY:0:4:1:1:2:33:33:0:1:2~CONTACT:0:6:1:0:0:31:31:0:1:2~DEBRIS:1:3:0:-1:1:30:32:3:-1:2~RESIDUAL:1:0:0:1:0:32:30:1:1:2~FINISHER_RING:1:4:-2:-1:1:30:33:2:1:2~FINISHER_ECHO:0:4:0:0:1:31:33:2:1:2~WARRIOR_ACCENT:2:5:0:1:0:32:30:3:-1:2|ANTICIPATION,0,0,-6,1.04,-0.02,-0.005999999,0.893,0.893,0.0,1.0,1.04,,2,0,LEADING_EDGE;PRIMARY,0,4,8,0.92,0.02,0.03,0.9869999,0.9869999,0.0,1.0,0.96000004,,2,2,TARGET;CONTACT,0,6,8,1.0,-0.01,-8.399999E-4,0.9165,0.9165,0.119999886,1.0,1.0,,2,4,TARGET;DEBRIS,1,3,-2,1.08,-0.02,0.01884,0.893,0.96349996,13.38,-1.0,0.92,,2,5,TRAILING_EDGE;RESIDUAL,1,0,-4,1.08,0.01,-0.008159999,0.96349996,0.893,7.38,1.0,0.92,,2,1,GROUND;FINISHER_RING,1,4,-12,1.0,-0.02,0.026159998,0.893,0.9869999,12.12,1.0,1.04,,2,6,ORBIT;FINISHER_ECHO,0,4,4,1.08,-0.01,0.026159998,0.9165,0.9869999,9.12,1.0,0.92,,2,7,ORBIT;WARRIOR_ACCENT,2,5,4,1.04,0.01,-0.008159999,0.96349996,0.893,16.380001,-1.0,1.04,,2,3,TARGET|HOLY|48,52|220,780|220,780|220:0:48;780:1:52|2131034362|2131034361,2131034362|2131034182|2131034494,2131034494,2131034494|2131034495,2131034495,2131034495|2131034182||||5|4|3|1
cleric_t08_c03|CLERIC|40|2|파마의 인장|AUTHORED_CLASS:CLERIC:FOCUS|TRAP|OUTSIDE_IN|RING|FOCUS|1|3|cleric:c3:b2|cleric:c3:b2|2|v2:fc8a05f4f8ef99c9|G16_TRAP_OUTSIDE_IN|LOW|COMBO|G16_TRAP_OUTSIDE_IN:LOW:COMBO~ANTICIPATION:0:7:-6:1:1:32:31:-4:-1:3~PRIMARY:0:0:0:0:0:31:30:-3:1:2~CONTACT:2:6:4:-1:0:30:31:-3:1:2~DEBRIS:0:2:-1:1:1:32:31:0:1:2~RESIDUAL:2:6:2:0:1:31:31:-3:1:2~FINISHER_RING:1:4:4:0:2:31:33:0:1:2~FINISHER_ECHO:1:2:6:0:1:31:31:0:1:2~WARRIOR_ACCENT:2:7:-3:-1:1:30:31:-1:-1:3|ANTICIPATION,0,7,-40,1.0,0.01,0.026,0.96349996,0.94,-20.0,-1.0,1.0,,3,0,LEADING_EDGE;PRIMARY,0,0,0,1.0,0.0,0.008000001,0.94,0.893,-17.0,1.0,1.04,,2,2,TARGET;CONTACT,2,6,28,0.96000004,-0.02,0.008680001,0.893,0.9165,-15.52,1.0,1.0,,2,4,TARGET;DEBRIS,0,2,-7,1.0,0.01,0.02132,0.96349996,0.94,-2.4799995,1.0,1.0,,2,5,TRAILING_EDGE;RESIDUAL,2,6,12,0.96000004,-0.01,0.012320001,0.9165,0.9165,-17.48,1.0,1.0,,2,1,GROUND;FINISHER_RING,1,4,24,0.92,-0.01,0.03568,0.9165,0.9869999,-0.52000046,1.0,0.92,,2,6,ORBIT;FINISHER_ECHO,1,2,40,0.96000004,-0.01,0.01768,0.9165,0.94,-0.52000046,1.0,1.0,,2,7,ORBIT;WARRIOR_ACCENT,2,7,-20,0.96000004,-0.02,0.02132,0.893,0.94,-5.4799995,-1.0,1.0,,3,3,TARGET|ARCANE|28,32,40|140,300,520|140,300,520|140:0:28;300:1:32;520:2:40|2131034343|2131034343,2131034344|2131034181|2131034485,2131034485,2131034485|2131034486,2131034486,2131034486|2131034181||||5|4|3|1
cleric_t09_c05|CLERIC|45|4|대천사 돌진|AUTHORED_CLASS:CLERIC:RUPTURE|CHARGE|LEFT_TO_RIGHT|POINT|RUPTURE|2|0|cleric:c5:b3|cleric:c5:b3|2|v2:bf3ebb161ba48645|G05_CHARGE_LEFT_TO_RIGHT|MID|COMBO|G05_CHARGE_LEFT_TO_RIGHT:MID:COMBO~ANTICIPATION:2:5:-7:-2:0:33:32:-1:-1:3~PRIMARY:2:1:-2:-1:0:34:33:-1:-1:3~CONTACT:0:0:0:-2:-1:32:32:0:1:2~DEBRIS:2:5:1:-2:-1:32:32:-2:-1:3~RESIDUAL:2:4:1:0:1:35:35:0:1:2~FINISHER_RING:2:0:5:-1:-1:33:32:0:1:2~FINISHER_ECHO:0:7:1:-2:0:32:33:1:-1:3~WARRIOR_ACCENT:1:6:-5:-2:0:33:33:2:1:2|ANTICIPATION,2,5,-44,1.08,-0.036,-0.009999999,0.97499996,0.95,-5.0,-1.0,0.92,,3,0,LEADING_EDGE;PRIMARY,2,1,-14,0.96000004,-0.016,-9.999992E-4,1.025,0.97499996,-5.0,-1.0,1.0,,3,2,TARGET;CONTACT,0,0,4,0.96000004,-0.03768,-0.012559999,0.95,0.95,0.68,1.0,1.0,,2,4,TARGET;DEBRIS,2,5,10,0.96000004,-0.04132,-0.01144,0.95,0.95,-8.18,-1.0,0.96000004,,3,5,TRAILING_EDGE;RESIDUAL,2,4,7,1.0,-0.0013200007,0.024559999,1.05,1.05,-2.18,1.0,1.04,,2,1,GROUND;FINISHER_RING,2,0,32,1.0,-0.01768,-0.012559999,1.0,0.95,-2.32,1.0,1.0,,2,6,ORBIT;FINISHER_ECHO,0,7,8,1.08,-0.03768,0.0054400004,0.95,1.0,6.68,-1.0,0.92,,3,7,ORBIT;WARRIOR_ACCENT,1,6,-30,0.96000004,-0.03132,-0.0024399995,0.97499996,0.97499996,9.82,1.0,0.96000004,,2,3,TARGET|HOLY|28,32,40|260,470,650|260,470,650|260:0:28;470:1:32;650:2:40|2131034370|2131034369,2131034370|2131034305|2131034497,2131034497,2131034497|2131034498,2131034498,2131034498|2131034304||||5|4|3|2
cleric_t10_c04|CLERIC|50|3|정화의 불기둥|AUTHORED_CLASS:CLERIC:RUPTURE|ASCEND|BOTTOM_TO_TOP|FRACTURE|RUPTURE|2|1|cleric:c4:b3|cleric:c4:b3|2|v2:3db63b1b405fc677|G01_ASCEND_BOTTOM_TO_TOP|MID|DOUBLE|G01_ASCEND_BOTTOM_TO_TOP:MID:DOUBLE~ANTICIPATION:0:0:-6:1:0:34:32:0:1:2~PRIMARY:2:3:-3:1:2:34:34:0:-1:2~CONTACT:0:1:-2:0:0:33:33:-2:-1:2~DEBRIS:0:1:0:0:0:33:33:-1:-1:2~RESIDUAL:2:4:0:1:2:35:35:-3:1:2~FINISHER_RING:2:6:0:-1:0:32:33:-3:1:2~FINISHER_ECHO:1:1:3:0:0:33:33:-2:-1:2~WARRIOR_ACCENT:0:3:-3:0:1:33:34:-3:-1:2|ANTICIPATION,0,0,-38,1.0,0.01,0.0040000007,1.025,0.95,2.0,1.0,1.0,,2,0,LEADING_EDGE;PRIMARY,2,3,-22,1.08,0.01,0.031,1.025,1.025,2.0,-1.0,0.92,,2,2,TARGET;CONTACT,0,1,-15,1.0,0.0,0.0059600007,1.0,0.97499996,-7.76,-1.0,1.04,,2,4,TARGET;DEBRIS,0,1,0,0.92,-0.01,0.00904,0.97499996,0.97499996,-2.7399998,-1.0,0.96000004,,2,5,TRAILING_EDGE;RESIDUAL,2,4,2,0.96000004,0.02,0.03604,1.05,1.05,-14.74,1.0,0.96000004,,2,1,GROUND;FINISHER_RING,2,6,2,0.92,-0.02,0.0059600007,0.95,0.97499996,-13.76,1.0,0.96000004,,2,6,ORBIT;FINISHER_ECHO,1,1,18,1.0,0.0,0.0059600007,1.0,0.97499996,-7.76,-1.0,1.04,,2,7,ORBIT;WARRIOR_ACCENT,0,3,-22,1.08,0.0,0.02704,1.0,1.025,-14.74,-1.0,0.92,,2,3,TARGET|FIRE|48,52|330,650|330,650|330:0:48;650:1:52|2131034352|2131034351,2131034352|2131034303|2131034488,2131034488,2131034488|2131034489,2131034489,2131034489|2131034302||||5|3|3|1
cleric_t11_c02|CLERIC|55|1|천벌 분쇄|AUTHORED_CLASS:CLERIC:CONVERGE|DESCEND|TOP_TO_BOTTOM|FRACTURE|CONVERGE|2|2|cleric:c2:b3|cleric:c2:b3|2|v2:3f42c64d080b39b0|G09_DESCEND_TOP_TO_BOTTOM|MID|SINGLE|G09_DESCEND_TOP_TO_BOTTOM:MID:SINGLE~ANTICIPATION:1:0:-5:-1:-2:32:32:-1:1:1~PRIMARY:2:6:-5:0:-2:33:33:2:1:1~CONTACT:0:0:-2:-1:-2:32:32:1:1:1~DEBRIS:1:1:2:1:-1:35:33:0:-1:1~RESIDUAL:0:3:6:0:-1:33:34:0:-1:1~FINISHER_RING:2:4:1:-1:0:32:35:1:1:1~FINISHER_ECHO:2:1:3:1:-1:35:33:1:-1:1~WARRIOR_ACCENT:1:4:-1:1:0:34:35:3:1:1|ANTICIPATION,1,0,-34,1.08,-0.011999999,-0.042,0.95,0.95,-3.0,1.0,0.92,,1,0,LEADING_EDGE;PRIMARY,2,6,-30,1.0,-0.0019999994,-0.033,0.97499996,0.97499996,9.0,1.0,1.0,,1,2,TARGET;CONTACT,0,0,-13,0.92,-0.014559999,-0.034319997,0.95,0.95,4.08,1.0,0.92,,1,4,TARGET;DEBRIS,1,1,12,1.08,0.02656,-0.02868,1.05,0.97499996,1.9200001,-1.0,0.92,,1,5,TRAILING_EDGE;RESIDUAL,0,3,40,0.96000004,0.00656,-0.010680001,1.0,1.025,1.9200001,-1.0,0.96000004,,1,1,GROUND;FINISHER_RING,2,4,10,0.92,-0.014559999,0.0016799998,0.95,1.05,4.08,1.0,0.92,,1,6,ORBIT;FINISHER_ECHO,2,1,18,0.96000004,0.02544,-0.02532,1.05,0.97499996,7.08,-1.0,1.0,,1,7,ORBIT;WARRIOR_ACCENT,1,4,-10,0.96000004,0.01656,-0.0016800016,1.025,1.05,13.92,1.0,1.0,,1,3,TARGET|HOLY|100|560|560|560:0:100|2131034357|2131034357,2131034358|2131034301|2131034491,2131034491,2131034491|2131034492,2131034492,2131034492|2131034300||||5|3|3|1
cleric_t12_c05|CLERIC|60|4|대천사 검무|AUTHORED_CLASS:CLERIC:CONVERGE|FLURRY|LEFT_TO_RIGHT|EDGE|CONVERGE|2|3|cleric:c5:b3|cleric:c5:b3|2|v2:fa1f50616003515|G12_FLURRY_LEFT_TO_RIGHT|MID|DOUBLE|G12_FLURRY_LEFT_TO_RIGHT:MID:DOUBLE~ANTICIPATION:1:6:-3:0:0:33:33:1:1:2~PRIMARY:2:5:-2:1:0:34:32:2:-1:2~CONTACT:0:4:0:2:1:35:35:0:1:2~DEBRIS:1:7:2:1:0:33:33:1:-1:2~RESIDUAL:2:3:2:0:1:32:34:3:-1:2~FINISHER_RING:0:0:2:2:-1:35:32:2:1:2~FINISHER_ECHO:0:7:2:2:0:35:33:2:-1:2~WARRIOR_ACCENT:0:7:-4:1:0:33:33:3:-1:2|ANTICIPATION,1,6,-20,1.08,0.007999999,0.0010000002,0.97499996,0.97499996,6.0,1.0,0.92,,2,0,LEADING_EDGE;PRIMARY,2,5,-12,1.0,0.027999999,-0.007999999,1.025,0.95,12.0,-1.0,1.04,,2,2,TARGET;CONTACT,0,4,4,1.0,0.03224,0.024799999,1.05,1.05,-0.84000015,1.0,1.04,,2,4,TARGET;DEBRIS,1,7,16,1.08,0.01476,0.0082,1.0,1.0,6.84,-1.0,0.92,,2,5,TRAILING_EDGE;RESIDUAL,2,3,14,0.92,-0.00524,0.0172,0.95,1.025,15.84,-1.0,0.92,,2,1,GROUND;FINISHER_RING,0,0,12,1.0,0.03224,-0.0112,1.05,0.95,11.16,1.0,1.0,,2,6,ORBIT;FINISHER_ECHO,0,7,16,1.0,0.03224,0.0068,1.05,1.0,11.16,-1.0,1.0,,2,7,ORBIT;WARRIOR_ACCENT,0,7,-28,1.08,0.01476,0.0082,1.0,1.0,15.84,-1.0,0.92,,2,3,TARGET|HOLY|48,52|240,680|240,680|240:0:48;680:1:52|2131034369|2131034369,2131034370|2131034305|2131034497,2131034497,2131034497|2131034498,2131034498,2131034498|2131034304||||5|3|3|1
cleric_t13_c03|CLERIC|65|2|악마 파쇄진|AUTHORED_CLASS:CLERIC:CROSS|BURST|CENTER_OUT|RING|CROSS|3|0|cleric:c3:b4|cleric:c3:b4|2|v2:f2740a9558ca57ba|G03_BURST_CENTER_OUT|MID|DOUBLE|G03_BURST_CENTER_OUT:MID:DOUBLE~ANTICIPATION:2:6:-3:0:0:33:33:4:1:2~PRIMARY:1:0:0:0:0:33:32:2:1:2~CONTACT:2:3:-3:0:1:33:34:2:-1:2~DEBRIS:2:4:2:-1:1:32:35:3:1:2~RESIDUAL:1:2:2:0:0:33:33:2:1:2~FINISHER_RING:2:5:1:0:0:33:32:3:-1:2~FINISHER_ECHO:1:2:4:0:0:33:33:2:1:2~WARRIOR_ACCENT:1:7:1:0:0:33:33:0:-1:2|ANTICIPATION,2,6,-18,0.96000004,-0.01,0.0030000005,0.97499996,0.97499996,18.0,1.0,0.96000004,,2,0,LEADING_EDGE;PRIMARY,1,0,0,1.0,-0.01,-0.005999999,0.97499996,0.95,12.0,1.0,1.04,,2,2,TARGET;CONTACT,2,3,-20,1.08,0.0,0.017159998,1.0,1.025,12.12,-1.0,0.92,,2,4,TARGET;DEBRIS,2,4,14,0.96000004,-0.02,0.02784,0.95,1.05,13.38,1.0,1.0,,2,5,TRAILING_EDGE;RESIDUAL,1,2,16,0.96000004,-0.01,0.00984,0.97499996,1.0,10.38,1.0,0.96000004,,2,1,GROUND;FINISHER_RING,2,5,8,0.96000004,-0.01,-0.0098399995,0.97499996,0.95,15.12,-1.0,0.96000004,,2,6,ORBIT;FINISHER_ECHO,1,2,24,1.0,-0.01,0.00816,0.97499996,1.0,9.12,1.0,1.0,,2,7,ORBIT;WARRIOR_ACCENT,1,7,8,0.92,-0.01,0.00984,0.97499996,1.0,1.3800001,-1.0,0.92,,2,3,TARGET|ARCANE|48,52|180,500|180,500|180:0:48;500:1:52|2131034346|2131034345,2131034346|2131034181|2131034485,2131034485,2131034485|2131034486,2131034486,2131034486|2131034181||||5|4|3|1
cleric_t14_c04|CLERIC|70|3|성화 해일|AUTHORED_CLASS:CLERIC:RUPTURE|ASCEND|BOTTOM_TO_TOP|FRACTURE|RUPTURE|3|1|cleric:c4:b4|cleric:c4:b4|2|v2:45f8d27287853010|G01_ASCEND_BOTTOM_TO_TOP|MID|COMBO|G01_ASCEND_BOTTOM_TO_TOP:MID:COMBO~ANTICIPATION:2:7:-1:-1:1:32:33:0:-1:3~PRIMARY:1:1:-2:1:1:34:33:-1:-1:3~CONTACT:1:4:0:1:2:34:35:-1:1:2~DEBRIS:2:5:2:0:0:33:32:-3:-1:3~RESIDUAL:0:7:5:0:1:33:33:-1:-1:3~FINISHER_RING:0:0:1:0:0:33:32:-2:1:2~FINISHER_ECHO:2:0:5:0:0:33:32:0:1:2~WARRIOR_ACCENT:2:0:1:-1:0:32:32:-2:1:2|ANTICIPATION,2,7,-6,0.92,-0.02,0.022,0.95,1.0,-1.0,-1.0,0.96000004,,3,0,LEADING_EDGE;PRIMARY,1,1,-14,1.0,0.01,0.013,1.025,0.97499996,-7.0,-1.0,1.0,,3,2,TARGET;CONTACT,1,4,1,0.92,0.01,0.032959998,1.025,1.05,-4.76,1.0,0.92,,2,4,TARGET;DEBRIS,2,5,16,0.96000004,0.0,4.0000305E-5,1.0,0.95,-14.74,-1.0,1.0,,3,5,TRAILING_EDGE;RESIDUAL,0,7,30,0.96000004,-0.01,0.01804,0.97499996,1.0,-2.7399998,-1.0,0.96000004,,3,1,GROUND;FINISHER_RING,0,0,6,1.04,-0.01,-0.003039999,0.97499996,0.95,-10.76,1.0,1.04,,2,6,ORBIT;FINISHER_ECHO,2,0,30,0.96000004,-0.01,-0.003039999,0.97499996,0.95,-1.7600002,1.0,0.96000004,,2,7,ORBIT;WARRIOR_ACCENT,2,0,6,1.0,-0.02,4.0000305E-5,0.95,0.95,-11.74,1.0,1.04,,2,3,TARGET|FIRE|28,32,40|170,360,790|170,360,790|170:0:28;360:1:32;790:2:40|2131034352|2131034351,2131034352|2131034303|2131034488,2131034488,2131034488|2131034489,2131034489,2131034489|2131034302||||5|3|3|1
cleric_t15_c03|CLERIC|75|2|지옥문 붕괴|AUTHORED_CLASS:CLERIC:RUPTURE|COLLAPSE|OUTSIDE_IN|RING|RUPTURE|3|2|cleric:c3:b4|cleric:c3:b4|2|v2:5056841aede67cc5|G06_COLLAPSE_OUTSIDE_IN|MID|COMBO|G06_COLLAPSE_OUTSIDE_IN:MID:COMBO~ANTICIPATION:1:1:-7:0:-1:33:33:2:-1:3~PRIMARY:2:4:0:1:0:35:35:3:1:2~CONTACT:1:4:-1:0:0:33:35:3:1:2~DEBRIS:2:6:-1:0:-1:33:33:4:1:2~RESIDUAL:2:6:3:-1:-1:32:33:0:1:2~FINISHER_RING:1:5:2:0:-2:33:32:3:-1:3~FINISHER_ECHO:1:1:4:-1:-1:32:33:0:-1:3~WARRIOR_ACCENT:0:1:-5:0:-1:33:33:1:-1:3|ANTICIPATION,1,1,-42,0.92,0.0,-0.029,1.0,0.97499996,11.0,-1.0,0.96000004,,3,0,LEADING_EDGE;PRIMARY,2,4,-4,0.96000004,0.02,-0.0020000003,1.05,1.05,17.0,1.0,0.96000004,,2,2,TARGET;CONTACT,1,4,-9,0.96000004,0.0,0.004399999,1.0,1.05,15.52,1.0,0.96000004,,2,4,TARGET;DEBRIS,2,6,-10,0.92,-0.01,-0.0254,0.97499996,0.97499996,20.48,1.0,0.92,,2,5,TRAILING_EDGE;RESIDUAL,2,6,18,0.92,-0.02,-0.0254,0.95,0.97499996,2.4799995,1.0,0.96000004,,2,1,GROUND;FINISHER_RING,1,5,13,1.0,-0.01,-0.0316,0.97499996,0.95,12.52,-1.0,1.0,,3,6,ORBIT;FINISHER_ECHO,1,1,25,0.92,-0.02,-0.022599999,0.95,0.97499996,0.52000046,-1.0,0.92,,3,7,ORBIT;WARRIOR_ACCENT,0,1,-32,0.92,-0.01,-0.0254,0.97499996,0.97499996,5.4799995,-1.0,0.92,,3,3,TARGET|ARCANE|20,22,25,33|130,280,450,810|130,280,450,810|130:0:20;280:1:22;450:2:25;810:3:33|2131034346|2131034345,2131034346|2131034181|2131034485,2131034485,2131034485|2131034486,2131034486,2131034486|2131034181||||5|4|3|1
cleric_t16_c01|CLERIC|80|0|세계수 성광포|AUTHORED_CLASS:CLERIC:CONVERGE|BEAM|LEFT_TO_RIGHT|POINT|CONVERGE|3|3|cleric:c1:b4|cleric:c1:b4|2|v2:d065e9baf84a964|G02_BEAM_LEFT_TO_RIGHT|MID|DOUBLE|G02_BEAM_LEFT_TO_RIGHT:MID:DOUBLE~ANTICIPATION:2:4:-6:0:1:34:35:0:1:2~PRIMARY:1:4:0:-2:1:32:35:1:1:2~CONTACT:2:1:0:-1:0:33:33:1:-1:2~DEBRIS:1:3:0:0:0:35:34:-1:-1:2~RESIDUAL:1:6:4:-1:0:33:33:-2:1:2~FINISHER_RING:1:2:2:0:0:34:33:0:1:2~FINISHER_ECHO:1:1:4:0:0:34:33:0:-1:2~WARRIOR_ACCENT:2:6:-6:0:0:34:33:-1:1:2|ANTICIPATION,2,4,-36,1.04,-0.01,0.018,1.025,1.05,0.0,1.0,1.04,,2,0,LEADING_EDGE;PRIMARY,1,4,4,1.04,-0.04,0.018,0.95,1.05,6.0,1.0,1.04,,2,2,TARGET;CONTACT,2,1,-4,1.04,-0.0236,-0.009,0.97499996,0.97499996,3.0,-1.0,1.04,,2,4,TARGET;DEBRIS,1,3,0,0.96000004,0.0035999995,0.009,1.05,1.025,-3.0,-1.0,1.0,,2,5,TRAILING_EDGE;RESIDUAL,1,6,24,0.92,-0.0164,-0.009,1.0,0.97499996,-9.0,1.0,0.96000004,,2,1,GROUND;FINISHER_RING,1,2,12,1.0,-0.0036000004,0.0,1.025,1.0,0.0,1.0,1.04,,2,6,ORBIT;FINISHER_ECHO,1,1,28,1.0,-0.0036000004,-0.009,1.025,0.97499996,0.0,-1.0,1.04,,2,7,ORBIT;WARRIOR_ACCENT,2,6,-40,1.08,-0.0064000003,-0.009,1.025,0.97499996,-6.0,1.0,0.92,,2,3,TARGET|HOLY|48,52|240,680|240,680|240:0:48;680:1:52|2131034363|2131034363,2131034364|2131034182|2131034494,2131034494,2131034494|2131034495,2131034495,2131034495|2131034182||||5|3|3|1
cleric_t17_c05|CLERIC|85|4|천군 포화|AUTHORED_CLASS:CLERIC:RUPTURE|VOLLEY|TOP_TO_BOTTOM|POINT|RUPTURE|4|0|cleric:c5:b5|cleric:c5:b5|2|v2:bccc7e7e201d12ee|G18_VOLLEY_TOP_TO_BOTTOM|HIGH|COMBO|G18_VOLLEY_TOP_TO_BOTTOM:HIGH:COMBO~ANTICIPATION:0:6:-2:-1:-2:34:34:-3:1:2~PRIMARY:2:0:0:-1:-2:35:34:-2:1:2~CONTACT:2:0:0:0:-2:35:34:0:1:2~DEBRIS:0:1:0:-1:-1:35:34:-2:-1:3~RESIDUAL:1:4:1:-2:0:34:37:0:1:2~FINISHER_RING:2:2:-1:-1:-1:34:35:0:1:2~FINISHER_ECHO:0:7:1:1:-1:37:35:-2:-1:3~WARRIOR_ACCENT:0:2:-3:0:-1:36:35:1:1:2|ANTICIPATION,0,6,-16,0.96000004,-0.024,-0.031,1.0335,1.0335,-13.0,1.0,1.0,,2,0,LEADING_EDGE;PRIMARY,2,0,2,0.96000004,-0.014,-0.04,1.06,1.007,-10.0,1.0,0.96000004,,2,2,TARGET;CONTACT,2,0,5,1.0,-0.009520001,-0.032959998,1.06,1.007,1.2399998,1.0,1.0,,2,4,TARGET;DEBRIS,0,1,1,1.0,-0.01148,-0.02704,1.06,1.0335,-8.74,-1.0,1.04,,3,5,TRAILING_EDGE;RESIDUAL,1,4,6,1.08,-0.03148,-4.0000305E-5,1.007,1.1129999,0.26000023,1.0,0.92,,2,1,GROUND;FINISHER_RING,2,2,-6,1.0,-0.01952,-0.01496,1.0335,1.06,-1.7600002,1.0,1.04,,2,6,ORBIT;FINISHER_ECHO,0,7,10,1.0,0.010479999,-0.01496,1.1129999,1.06,-7.76,-1.0,1.0,,3,7,ORBIT;WARRIOR_ACCENT,0,2,-18,0.96000004,-0.0014800001,-0.01804,1.0864999,1.06,3.2600002,1.0,0.96000004,,2,3,TARGET|HOLY|28,32,40|180,430,720|180,430,720|180:0:28;430:1:32;720:2:40|2131034366|2131034365,2131034366|2131034305|2131034497,2131034497,2131034497|2131034498,2131034498,2131034498|2131034304||2131034499||6|4|3|1
cleric_t18_c03|CLERIC|90|2|세계 정화폭진|AUTHORED_CLASS:CLERIC:CONVERGE|BURST|CENTER_OUT|RING|CONVERGE|4|1|cleric:c3:b5|cleric:c3:b5|2|v2:d8eed28e522a4771|G03_BURST_CENTER_OUT|HIGH|COMBO|G03_BURST_CENTER_OUT:HIGH:COMBO~ANTICIPATION:1:5:-2:0:0:34:34:2:-1:3~PRIMARY:0:2:-2:1:1:36:35:4:1:2~CONTACT:1:4:0:1:1:37:37:1:1:2~DEBRIS:1:1:-2:1:0:37:34:0:-1:3~RESIDUAL:0:1:0:0:0:35:34:1:-1:3~FINISHER_RING:0:7:2:1:0:36:35:3:-1:3~FINISHER_ECHO:2:3:3:0:1:35:36:-1:-1:3~WARRIOR_ACCENT:1:4:-4:1:1:37:37:1:1:2|ANTICIPATION,1,5,-14,1.0,-0.01,-0.005999999,1.0335,1.007,12.0,-1.0,1.0,,3,0,LEADING_EDGE;PRIMARY,0,2,-16,0.92,0.01,0.012,1.0864999,1.06,18.0,1.0,0.92,,2,2,TARGET;CONTACT,1,4,-4,1.04,0.02,0.026159998,1.1129999,1.1129999,3.12,1.0,1.04,,2,4,TARGET;DEBRIS,1,1,-14,0.96000004,0.02,8.400008E-4,1.1129999,1.0335,-1.6199999,-1.0,0.96000004,,3,5,TRAILING_EDGE;RESIDUAL,0,1,4,1.08,0.0,8.400008E-4,1.06,1.0335,4.38,-1.0,0.92,,3,1,GROUND;FINISHER_RING,0,7,12,1.0,0.01,0.00816,1.0864999,1.06,15.12,-1.0,1.04,,3,6,ORBIT;FINISHER_ECHO,2,3,20,0.92,0.0,0.017159998,1.06,1.0864999,-2.88,-1.0,0.96000004,,3,7,ORBIT;WARRIOR_ACCENT,1,4,-28,1.0,0.02,0.02784,1.1129999,1.1129999,4.38,1.0,1.04,,2,3,TARGET|ARCANE|20,22,25,33|120,250,390,580|120,250,390,580|120:0:20;250:1:22;390:2:25;580:3:33|2131034341|2131034341,2131034342|2131034181|2131034485,2131034485,2131034485|2131034486,2131034486,2131034486|2131034181||2131034487||6|4|3|2
