class,seed_index,hp,mp,str,con,dex,int,wis,cha
MAGE,7038,1603,7179,95,13,77,236,91,11
MAGE,7039,4218,6583,13,90,8,75,235,98
MAGE,7040,4459,6969,11,90,12,318,11,78
MAGE,7041,4710,6408,9,91,12,301,7,90
MAGE,7042,4160,6749,13,89,12,76,239,96
MAGE,7043,3946,7143,11,78,8,94,241,87
MAGE,7044,4125,6893,13,90,8,87,235,82
MAGE,7045,5047,6849,11,104,12,80,239,79
MAGE,7046,917,6941,83,8,99,13,301,8
MAGE,7047,1374,7114,95,11,83,238,89,9
MAGE,7048,3789,7390,7,80,8,100,239,87
MAGE,7049,1146,7398,78,10,86,11,325,14
MAGE,7050,917,7612,73,8,94,13,326,6
MAGE,7051,1376,7068,86,14,88,11,313,10
MAGE,7052,917,7156,82,8,87,11,320,8
MAGE,7053,1603,6926,102,13,75,240,76,9
MAGE,7054,1832,7174,80,15,80,238,95,13
MAGE,7055,4017,6594,11,86,10,80,233,91
MAGE,7056,4330,7151,11,90,10,317,11,81
MAGE,7057,1146,6803,78,10,91,7,310,6
MAGE,7058,3313,7250,9,75,6,103,239,77
MAGE,7059,1146,7251,92,10,77,9,322,6
MAGE,7060,4162,7274,9,82,10,96,239,91
MAGE,7061,915,6932,96,5,76,240,83,11
MAGE,7062,1375,6959,97,12,81,13,307,8
MAGE,7063,1374,7470,85,11,86,238,96,9
MAGE,7064,4171,6914,7,89,12,83,239,95
MAGE,7065,1373,7111,80,9,86,240,89,13
MAGE,7066,1376,7175,90,14,89,13,310,6
MAGE,7067,4863,6773,13,93,8,313,9,86
MAGE,7068,917,7904,73,8,96,17,330,8
MAGE,7069,4241,6860,9,81,12,319,7,86
MAGE,7070,1374,6998,84,11,88,238,85,11
MAGE,7071,3707,6820,17,84,12,76,239,91
MAGE,7072,4260,6326,15,89,12,299,7,96
MAGE,7073,1833,7133,86,17,82,236,93,11
MAGE,7074,4703,6809,13,91,14,316,11,79
MAGE,7075,4600,7037,11,99,10,320,11,73
MAGE,7076,4315,6876,13,89,10,309,11,90
MAGE,7077,4672,7051,11,89,10,321,11,80
MAGE,7078,3915,7469,11,84,10,98,243,77
MAGE,7079,4672,7138,11,91,10,92,243,86
MAGE,7080,1374,7224,81,11,90,240,86,13
MAGE,7081,4065,7240,7,83,14,99,237,89
MAGE,7082,4484,7140,9,103,14,86,241,76
MAGE,7083,4065,7023,11,88,8,83,241,88
MAGE,7084,4186,6732,9,85,10,82,237,94
MAGE,7085,1146,7506,74,10,99,15,322,10
MAGE,7086,1146,7092,91,10,79,13,311,10
MAGE,7087,917,7195,88,8,89,15,316,6
MAGE,7088,3449,6968,13,76,10,92,239,89
MAGE,7089,1603,7122,74,13,88,238,93,13
MAGE,7090,4695,6933,13,98,8,310,15,76
MAGE,7091,4508,7053,15,95,10,83,243,87
MAGE,7092,4313,6948,11,84,14,319,13,85
MAGE,7093,1146,7006,86,10,86,7,315,10
MAGE,7094,3965,6543,7,86,16,78,233,89
MAGE,7095,687,7345,85,4,77,15,317,8
MAGE,7096,4067,7051,7,88,8,88,241,81
MAGE,7097,917,7446,81,8,76,9,330,12
MAGE,7098,1603,7078,89,13,81,238,89,13
MAGE,7099,4045,6965,11,85,8,93,237,83
MAGE,7100,1603,7254,87,13,86,238,92,13
MAGE,7101,4359,6733,13,95,6,79,235,83
MAGE,7102,3772,6934,15,79,6,314,9,91
MAGE,7103,916,7204,89,6,86,11,310,14
MAGE,7104,3890,6806,13,85,8,81,239,93
MAGE,7105,3392,6866,15,70,10,92,235,91
MAGE,7106,4543,6787,9,91,14,93,235,81
MAGE,7107,4146,7179,11,84,16,93,241,88
MAGE,7108,1146,7547,84,10,87,13,326,6
MAGE,7109,3771,7139,11,77,14,95,239,93
MAGE,7110,1374,7023,102,11,79,238,82,11
MAGE,7111,1375,7596,72,12,82,9,335,10
MAGE,7112,1373,7152,92,9,88,238,87,13
MAGE,7113,4398,6936,15,86,8,311,13,89
MAGE,7114,917,6678,92,8,91,7,304,6
MAGE,7115,916,6873,67,6,107,9,305,8
MAGE,7116,4287,6770,15,80,10,313,11,95
MAGE,7117,1374,6917,84,11,100,244,69,9
MAGE,7118,4567,6768,7,97,16,307,7,78
MAGE,7119,1373,7048,86,9,89,236,84,13
MAGE,7120,1376,7408,90,14,79,11,324,10
MAGE,7121,3861,7100,15,84,12,314,15,98
MAGE,7122,3967,7144,9,88,10,314,11,90
MAGE,7123,3953,6964,11,86,12,81,241,94
MAGE,7124,1146,7224,87,10,85,7,323,8
MAGE,7125,1833,7013,101,17,85,238,77,7
MAGE,7126,1374,6771,104,11,93,240,64,11
MAGE,7127,1374,7171,98,11,78,244,81,15
MAGE,7128,1603,7047,91,13,87,238,87,13
MAGE,7129,3349,6865,15,76,12,86,241,87
MAGE,7130,1375,7295,83,12,88,11,316,10
MAGE,7131,1375,6985,79,12,91,7,321,10
MAGE,7132,4300,6767,7,92,6,304,15,88
MAGE,7133,4249,6535,9,83,10,307,7,88
MAGE,7134,4322,6874,13,85,6,317,5,90
MAGE,7135,3899,7088,13,85,8,87,241,93
MAGE,7136,1144,7154,82,7,94,242,85,11
MAGE,7137,4203,6877,17,98,14,307,13,83
MAGE,7138,1375,6954,92,12,90,13,305,6
MAGE,7139,4019,7030,11,88,8,84,241,89
MAGE,7140,917,7308,80,8,85,13,320,10
MAGE,7141,4419,7011,7,89,8,313,15,92
MAGE,7142,917,7361,88,8,72,9,327,10
MAGE,7143,4531,6865,11,97,10,84,237,76
MAGE,7144,1375,6981,78,12,83,9,316,8
MAGE,7145,1603,6950,77,13,97,236,85,9
MAGE,7146,3607,6738,13,78,8,89,237,86
MAGE,7147,4096,6685,17,79,8,311,7,100
MAGE,7148,5163,6591,13,105,12,72,239,94
MAGE,7149,1146,6961,97,10,96,9,304,8
MAGE,7150,1832,7228,60,15,103,238,88,13
MAGE,7151,1146,7380,76,10,85,11,322,6
MAGE,7152,3464,7138,15,70,8,95,241,92
MAGE,7153,1374,7194,88,11,77,238,92,11
MAGE,7154,1374,7162,84,11,99,236,84,7
MAGE,7155,4672,6739,9,95,10,311,7,80
MAGE,7156,4086,6918,15,77,12,318,11,93
MAGE,7157,4260,6797,17,87,8,313,11,82
MAGE,7158,1375,6884,78,12,97,7,308,12
MAGE,7159,1146,7192,91,10,83,11,313,10
MAGE,7160,1375,7158,87,12,93,13,307,12
MAGE,7161,917,6915,83,8,97,11,309,16
MAGE,7162,1832,7542,86,15,78,244,93,9
MAGE,7163,1832,7087,85,15,85,236,89,7
MAGE,7164,1374,6857,85,11,98,232,76,11
MAGE,7165,915,6955,83,5,86,236,88,11
MAGE,7166,3899,6849,11,81,8,87,235,91
MAGE,7167,917,6886,90,8,93,11,304,12
MAGE,7168,4641,6857,11,88,14,311,9,95
MAGE,7169,3811,7202,7,79,12,98,237,88
MAGE,7170,1374,7045,84,11,100,240,79,9
MAGE,7171,916,7297,89,6,86,11,318,4
MAGE,7172,915,7308,85,5,88,242,82,7
MAGE,7173,917,7327,81,8,77,11,321,6
MAGE,7174,4236,6675,13,91,8,300,13,91
MAGE,7175,1603,7239,82,13,86,240,91,15
MAGE,7176,1374,7121,90,11,80,240,79,11
MAGE,7177,4178,7042,7,86,8,312,13,86
MAGE,7178,917,7582,88,8,81,15,320,14
MAGE,7179,1375,6882,88,12,76,7,315,10
MAGE,7180,1146,7160,84,10,88,9,317,12
MAGE,7181,917,7406,84,8,78,11,329,12
MAGE,7182,1603,6928,79,13,93,234,85,13
MAGE,7183,4264,7045,11,96,4,100,233,73
MAGE,7184,917,6695,90,8,83,7,312,4
MAGE,7185,4895,7085,15,101,14,310,17,75
MAGE,7186,3747,6948,11,78,12,88,239,91
MAGE,7187,1375,7264,90,12,83,11,318,10
MAGE,7188,4820,6968,11,105,10,83,239,71
MAGE,7189,1373,7012,88,9,87,236,84,9
MAGE,7190,1605,7416,87,16,74,9,326,12
MAGE,7191,1603,7259,90,13,88,238,87,11
MAGE,7192,1832,7013,86,15,88,236,87,13
MAGE,7193,4173,7154,9,88,12,88,243,85
MAGE,7194,1375,7138,92,12,79,7,316,8
MAGE,7195,4869,6846,13,100,8,320,5,70
MAGE,7196,1376,7206,94,14,88,11,315,12
MAGE,7197,4775,6760,9,95,12,317,7,76
MAGE,7198,1373,7264,91,9,86,242,80,13
MAGE,7199,3477,7348,11,80,6,100,239,77
MAGE,7200,1605,7014,77,16,96,9,308,10
MAGE,7201,4800,6750,9,89,8,305,13,94
MAGE,7202,917,7033,84,8,90,9,313,10
MAGE,7203,1146,7397,79,10,79,13,325,8
MAGE,7204,917,7134,84,8,84,9,321,14
MAGE,7205,1373,7163,96,9,76,242,83,7
MAGE,7206,1832,7286,72,15,101,240,86,5
MAGE,7207,1832,7391,84,15,94,242,87,11
MAGE,7208,1832,7197,77,15,98,240,88,9
MAGE,7209,1373,7176,91,9,82,240,82,7
MAGE,7210,4496,6874,13,90,12,90,235,87
MAGE,7211,4301,7170,9,85,10,88,245,86
MAGE,7212,3990,6914,11,87,12,85,239,83
MAGE,7213,3852,7096,9,78,8,90,243,91
MAGE,7214,916,7213,83,6,79,9,323,14
MAGE,7215,1375,6948,81,12,92,9,310,8
MAGE,7216,4425,6835,9,90,6,316,11,86
MAGE,7217,3786,6919,9,85,14,80,243,88
MAGE,7218,4365,7024,15,87,4,306,17,101
MAGE,7219,4540,6524,13,102,12,72,237,77
MAGE,7220,3902,7324,15,81,8,320,15,85
MAGE,7221,1146,7207,92,10,83,13,310,14
MAGE,7222,4306,6856,7,86,6,86,237,89
MAGE,7223,1375,6932,83,12,91,7,313,12
MAGE,7224,3675,6895,13,77,4,84,241,100
MAGE,7225,1374,7356,65,11,87,236,103,13
MAGE,7226,1374,7111,92,11,92,240,79,7
MAGE,7227,3829,6973,9,81,10,97,233,75
MAGE,7228,1603,7154,89,13,92,238,82,11
MAGE,7229,4000,7105,9,85,8,88,239,86
MAGE,7230,4196,7025,15,85,10,322,9,77
MAGE,7231,1146,7023,95,10,86,11,306,14
MAGE,7232,1603,7024,89,13,88,238,80,9
MAGE,7233,1374,7355,83,11,89,240,85,13
MAGE,7234,4164,6658,9,85,12,77,239,87
MAGE,7235,1603,7045,78,13,90,236,85,11
MAGE,7236,915,7106,91,5,75,242,91,13
MAGE,7237,4269,7088,11,84,12,319,13,85
MAGE,7238,4403,6853,5,86,10,315,11,83
MAGE,7239,3982,6556,15,80,12,301,11,105
MAGE,7240,4148,6765,11,86,8,311,7,93
MAGE,7241,4523,6668,15,97,12,75,239,95
MAGE,7242,1144,7122,84,7,90,236,87,9
MAGE,7243,1146,7416,86,10,90,13,323,10
MAGE,7244,5099,7184,7,101,8,319,13,78
MAGE,7245,1373,7304,85,9,75,238,97,17
MAGE,7246,4519,6498,13,97,6,303,5,84
MAGE,7247,1603,7277,97,13,87,238,83,15
MAGE,7248,1375,7048,102,12,87,11,304,8
MAGE,7249,1146,7393,73,10,90,13,322,10
MAGE,7250,1373,6606,96,9,88,232,73,11
MAGE,7251,3701,7155,15,79,14,93,241,89
MAGE,7252,917,7198,90,8,76,11,317,10
MAGE,7253,1374,7006,99,11,79,236,81,13
MAGE,7254,1373,6853,64,9,100,238,83,13
MAGE,7255,1832,7102,75,15,85,238,89,13
MAGE,7256,1373,6969,87,9,83,236,85,11
MAGE,7257,4142,7054,7,90,12,314,11,86
MAGE,7258,4170,6917,17,84,12,316,9,90
MAGE,7259,916,7104,91,6,86,9,316,6
MAGE,7260,5001,6836,13,103,4,300,13,95
MAGE,7261,4028,6857,13,84,10,317,9,85
MAGE,7262,4500,6860,13,88,8,312,9,92
MAGE,7263,3633,6833,11,79,4,81,239,91
MAGE,7264,1374,7132,73,11,104,236,84,7
MAGE,7265,1376,7126,99,14,87,13,305,10
MAGE,7266,4020,7228,9,80,8,327,13,81
MAGE,7267,4676,6764,13,94,10,83,239,80
MAGE,7268,1376,7651,76,14,80,13,333,6
MAGE,7269,1374,6849,95,11,86,236,78,13
MAGE,7270,3569,7467,9,70,6,333,13,83
MAGE,7271,1833,7332,81,17,93,242,85,17
MAGE,7272,4184,7073,13,92,14,99,237,70
MAGE,7273,4486,7084,13,83,12,317,11,92
MAGE,7274,3660,7197,13,83,6,93,239,85
MAGE,7275,1376,7036,83,14,85,5,321,10
MAGE,7276,1603,7208,74,13,89,242,90,13
MAGE,7277,1375,6924,82,12,101,11,308,10
MAGE,7278,1374,7079,98,11,92,236,79,11
MAGE,7279,917,7032,85,8,95,11,307,4
MAGE,7280,4179,7193,11,90,12,95,241,78
MAGE,7281,3976,7098,13,80,12,92,243,89
MAGE,7282,687,7452,72,4,82,11,329,8
MAGE,7283,4088,6878,13,84,6,310,9,90
MAGE,7284,4126,6753,7,83,10,314,9,85
MAGE,7285,4983,6679,9,96,10,310,11,78
MAGE,7286,917,6805,92,8,95,9,306,6
MAGE,7287,687,7192,95,4,87,13,309,6
MAGE,7288,1375,7404,68,12,93,13,324,8
MAGE,7289,1373,7051,99,9,79,240,75,11
MAGE,7290,1374,6646,105,11,80,240,68,11
MAGE,7291,1374,6967,103,11,83,238,75,13
MAGE,7292,1832,7294,93,15,76,238,94,9
MAGE,7293,1603,7371,91,13,85,238,87,9
MAGE,7294,4694,6866,11,101,14,85,241,77
MAGE,7295,916,6953,87,6,91,9,307,10
MAGE,7296,3695,6656,7,80,8,300,13,100
MAGE,7297,1374,6767,100,11,84,232,77,11
MAGE,7298,4037,7425,15,80,14,95,245,82
MAGE,7299,1146,7343,95,10,73,13,315,8
MAGE,7300,1373,7148,82,9,89,238,86,11
MAGE,7301,1376,7288,83,14,100,15,310,8
MAGE,7302,4450,7008,9,93,12,321,7,82
MAGE,7303,4427,7222,15,93,10,316,13,81
MAGE,7304,1146,7116,81,10,94,9,316,10
MAGE,7305,4566,6749,7,95,12,77,241,85
MAGE,7306,1376,7004,72,14,101,11,310,16
MAGE,7307,1832,6892,89,15,94,236,78,17
MAGE,7308,3966,6916,11,78,10,310,13,102
MAGE,7309,1373,7034,87,9,96,240,82,7
MAGE,7310,4335,6728,13,94,16,81,235,88
MAGE,7311,3452,7276,9,75,10,104,239,80
MAGE,7312,687,7172,82,4,84,9,315,12
MAGE,7313,4150,6649,9,93,6,308,5,79
MAGE,7314,1144,6883,87,7,84,236,84,11
MAGE,7315,4621,6787,11,96,6,304,13,84
MAGE,7316,4473,7008,13,92,10,85,241,86
MAGE,7317,917,6879,81,8,91,9,313,6
MAGE,7318,3479,7521,7,75,10,96,243,92
MAGE,7319,1374,7074,81,11,89,240,85,9
MAGE,7320,1603,7286,83,13,79,238,95,9
MAGE,7321,3436,7062,11,80,4,91,237,88
MAGE,7322,3659,6910,13,73,8,320,9,95
MAGE,7323,1375,7413,83,12,90,17,318,14
MAGE,7324,1376,7022,87,14,85,15,307,14
MAGE,7325,4502,7142,15,94,12,314,15,84
MAGE,7326,1832,7441,80,15,93,242,86,11
MAGE,7327,4397,6910,9,92,8,318,7,80
MAGE,7328,1146,7275,80,10,91,9,318,12
MAGE,7329,4265,7016,7,85,12,313,13,94
MAGE,7330,4841,7165,9,94,8,313,17,95
MAGE,7331,3939,6914,17,84,12,315,9,83
MAGE,7332,916,7212,93,6,88,11,312,6
MAGE,7333,1146,7180,65,10,100,9,322,12
MAGE,7334,1603,7162,79,13,89,240,89,9
MAGE,7335,1374,6716,81,11,89,234,83,9
MAGE,7336,1374,7173,81,11,92,238,90,15
MAGE,7337,3662,6832,9,80,8,85,237,90
MAGE,7338,4019,6980,11,81,12,96,237,76
MAGE,7339,1375,7563,80,12,92,9,325,14
MAGE,7340,4162,6216,13,82,12,295,7,105
MAGE,7341,4620,7036,9,92,8,315,15,85
MAGE,7342,3951,6883,5,86,12,315,9,83
MAGE,7343,4472,6913,9,89,10,305,13,100
MAGE,7344,917,7567,70,8,93,13,324,6
MAGE,7345,1144,7253,82,7,96,242,87,15
MAGE,7346,916,7167,104,6,79,11,310,10
MAGE,7347,1374,6798,98,11,83,242,74,11
MAGE,7348,4394,6812,13,97,12,310,11,81
MAGE,7349,4076,6859,11,89,8,86,237,80
MAGE,7350,4560,7123,11,94,10,319,15,81
MAGE,7351,1146,6999,96,10,96,11,305,10
MAGE,7352,4013,7241,9,85,10,99,237,85
MAGE,7353,1375,6713,84,12,105,9,296,6
MAGE,7354,1374,7121,88,11,84,234,93,11
MAGE,7355,3725,7082,11,73,8,86,245,102
MAGE,7356,1603,7094,94,13,77,240,82,9
MAGE,7357,3914,6774,5,87,6,81,237,95
MAGE,7358,4003,7129,13,81,12,323,11,82
MAGE,7359,3706,6923,17,88,10,81,241,84
MAGE,7360,1144,7172,95,7,88,236,80,15
MAGE,7361,1832,7372,92,15,73,238,94,11
MAGE,7362,4185,6867,7,80,4,319,7,89
MAGE,7363,3805,7011,7,78,8,95,239,82
MAGE,7364,1373,7132,93,9,95,238,77,5
MAGE,7365,1374,7343,89,11,75,238,97,13
MAGE,7366,4691,6540,11,90,14,306,9,92
MAGE,7367,4052,6914,7,83,6,308,17,93
MAGE,7368,3608,6998,11,71,12,310,13,97
MAGE,7369,4265,7293,7,84,4,319,17,85
MAGE,7370,4152,6838,17,86,12,75,241,102
MAGE,7371,1374,6991,68,11,101,232,92,15
MAGE,7372,3727,6842,13,83,10,79,239,97
MAGE,7373,3799,6974,11,80,10,94,235,87
MAGE,7374,3389,7127,11,76,12,90,239,97
MAGE,7375,3823,7642,11,86,4,103,243,76
MAGE,7376,1373,7322,93,9,90,244,82,15
MAGE,7377,4667,6509,15,93,12,300,11,85
MAGE,7378,1603,6970,81,13,93,240,81,11
MAGE,7379,4148,6640,7,90,10,78,237,91
MAGE,7380,4020,7010,11,85,12,80,243,94
MAGE,7381,1605,7201,81,16,104,9,314,6
MAGE,7382,1374,6856,101,11,90,236,76,9
MAGE,7383,1374,7166,65,11,92,234,96,9
MAGE,7384,1603,7223,83,13,89,240,91,13
MAGE,7385,1373,7222,77,9,88,242,88,11
MAGE,7386,4337,6864,15,90,10,315,13,79
MAGE,7387,4811,6741,7,95,8,304,13,89
MAGE,7388,1375,7599,83,12,88,15,324,8
MAGE,7389,3841,6569,11,80,14,298,11,100
MAGE,7390,4278,6656,9,87,6,312,7,89
MAGE,7391,3951,7167,9,78,12,325,11,87
MAGE,7392,1832,7047,73,15,90,232,98,11
MAGE,7393,1375,6868,90,12,91,11,306,4
MAGE,7394,4692,7072,9,95,10,319,7,82
MAGE,7395,1373,7092,81,9,91,244,81,11
MAGE,7396,4464,6974,13,91,12,326,7,71
MAGE,7397,1146,7224,83,10,89,9,321,6
MAGE,7398,4632,6804,15,90,10,315,7,87
MAGE,7399,1603,6897,72,13,99,240,76,9
MAGE,7400,3877,6738,7,85,8,89,235,83
MAGE,7401,1603,7231,80,13,89,240,92,11
MAGE,7402,3786,7040,15,82,14,91,239,88
MAGE,7403,4509,7088,9,87,12,325,9,78
MAGE,7404,1375,6982,100,12,83,11,302,8
MAGE,7405,4231,7141,13,85,10,308,15,95
MAGE,7406,1605,7013,81,16,93,9,313,8
MAGE,7407,4290,6499,7,89,10,308,5,85
MAGE,7408,1603,7215,81,13,98,240,80,11
MAGE,7409,4027,6898,13,82,12,307,11,91
MAGE,7410,4327,6803,11,83,12,313,11,84
MAGE,7411,4520,6924,11,92,8,308,13,82
MAGE,7412,5057,6649,11,97,16,313,5,84
MAGE,7413,1375,7419,60,12,91,11,326,12
MAGE,7414,1375,7314,83,12,89,17,315,10
MAGE,7415,1375,7340,84,12,86,11,321,8
MAGE,7416,1375,6773,89,12,90,5,310,6
MAGE,7417,1603,7121,97,13,72,234,92,11
MAGE,7418,1832,6884,85,15,88,236,82,17
MAGE,7419,1832,7449,84,15,79,242,88,13
MAGE,7420,1832,7160,79,15,86,236,86,13
MAGE,7421,1373,7366,91,9,73,240,99,15
MAGE,7422,3391,7087,11,72,10,88,241,91
MAGE,7423,917,7141,77,8,102,13,312,10
MAGE,7424,4761,6795,17,95,12,310,9,87
MAGE,7425,1144,7381,76,7,86,244,91,15
MAGE,7426,3997,6960,11,88,14,80,243,85
MAGE,7427,5165,6669,13,105,12,309,11,74
MAGE,7428,4272,7191,15,88,12,88,241,87
MAGE,7429,1375,7297,104,12,66,9,317,14
MAGE,7430,3755,6811,9,72,4,316,11,100
MAGE,7431,4438,7066,11,93,10,317,11,78
MAGE,7432,1146,6858,88,10,86,9,311,12
MAGE,7433,4647,6901,17,93,8,310,11,83
MAGE,7434,1375,7153,93,12,81,13,311,12
MAGE,7435,3498,7082,9,80,14,95,237,80
MAGE,7436,1603,6889,93,13,82,236,82,11
MAGE,7437,1374,6800,101,11,83,234,79,15
MAGE,7438,4154,6742,13,85,10,84,237,90
MAGE,7439,1375,7274,76,12,89,9,318,12
MAGE,7440,4422,6811,11,83,12,321,9,80
MAGE,7441,4039,7259,9,83,14,91,245,81
MAGE,7442,4042,7411,13,89,16,100,243,68
MAGE,7443,4282,6922,13,95,10,79,235,93
MAGE,7444,3483,7253,13,73,14,97,239,87
MAGE,7445,1144,7382,105,7,72,240,90,7
MAGE,7446,3959,7130,13,80,8,320,13,90
MAGE,7447,4508,6888,7,89,12,312,13,81
MAGE,7448,1603,7203,85,13,87,240,87,11
MAGE,7449,3732,7113,15,78,6,94,239,89
MAGE,7450,3888,6834,9,78,10,312,13,90
MAGE,7451,916,7037,76,6,92,13,307,10
MAGE,7452,4149,6599,13,83,12,301,11,104
MAGE,7453,917,6728,91,8,102,13,300,10
MAGE,7454,1603,7519,81,13,83,240,97,9
MAGE,7455,4474,6328,9,94,10,302,5,84
MAGE,7456,1146,6878,88,10,92,9,307,10
MAGE,7457,4291,6973,11,88,14,318,11,82
MAGE,7458,3932,6995,13,79,6,321,13,80
MAGE,7459,4342,6852,9,93,8,313,11,74
MAGE,7460,4701,6649,13,97,8,304,9,91
MAGE,7461,4041,6711,13,88,10,82,237,83
MAGE,7462,1373,7121,87,9,86,244,78,9
MAGE,7463,1832,6878,88,15,90,238,75,5
MAGE,7464,1373,7171,88,9,81,238,90,11
MAGE,7465,4439,6475,13,91,10,75,237,93
MAGE,7466,4158,7306,11,90,4,104,239,63
MAGE,7467,1146,7261,70,10,99,13,316,10
MAGE,7468,917,6805,100,8,91,9,304,10
MAGE,7469,917,7137,80,8,87,11,314,12
MAGE,7470,4619,6811,11,97,14,305,11,86
MAGE,7471,3620,6767,7,76,12,308,9,102
MAGE,7472,1375,7609,74,12,81,7,338,12
MAGE,7473,915,7024,87,5,98,236,74,11
MAGE,7474,5173,6766,13,104,14,306,15,80
MAGE,7475,1146,6762,82,10,93,7,310,14
MAGE,7476,4955,6617,13,95,14,304,13,89
MAGE,7477,917,7006,83,8,88,9,314,8
MAGE,7478,1373,6776,85,9,89,238,81,9
MAGE,7479,4914,6685,15,95,12,307,9,86
MAGE,7480,1374,7411,87,11,84,238,92,11
MAGE,7481,4574,6793,15,97,10,82,237,80
MAGE,7482,1832,7205,92,15,82,244,81,7
MAGE,7483,3747,6953,11,83,10,77,241,103
MAGE,7484,1832,7004,92,15,80,238,83,5
MAGE,7485,3494,7327,11,77,8,101,241,87
MAGE,7486,4235,7040,5,88,8,313,13,79
MAGE,7487,3367,7334,9,75,10,99,239,79
MAGE,7488,1832,6824,82,15,111,232,76,11
MAGE,7489,1373,7092,83,9,99,238,79,11
MAGE,7490,1832,7121,97,15,89,240,77,7
MAGE,7491,3414,7009,13,78,12,98,235,83
MAGE,7492,4304,6915,13,97,10,88,239,74
MAGE,7493,1375,7452,82,12,72,9,335,10
MAGE,7494,4533,7206,9,93,12,326,11,77
MAGE,7495,3762,7212,13,81,8,314,15,93
MAGE,7496,5070,6747,9,99,8,310,11,85
MAGE,7497,4350,7330,11,79,10,327,13,92
MAGE,7498,3429,7385,13,81,6,99,243,79
MAGE,7499,915,7608,78,5,83,242,100,11
MAGE,7500,1832,7346,86,15,77,242,90,11
MAGE,7501,1373,6855,89,9,93,236,79,7
MAGE,7502,3788,7208,11,84,14,95,239,78
MAGE,7503,3475,7035,13,79,10,86,241,98
MAGE,7504,1603,6873,90,13,77,236,82,17
MAGE,7505,4318,6867,9,86,8,318,9,86
MAGE,7506,1374,6976,89,11,93,238,79,11
MAGE,7507,3397,7064,17,82,6,89,239,86
MAGE,7508,4436,7021,7,99,14,85,241,81
MAGE,7509,1374,7168,88,11,81,238,92,11
MAGE,7510,4510,6908,13,95,16,303,15,88
MAGE,7511,3953,7124,11,85,6,89,243,83
MAGE,7512,3782,7074,13,84,8,317,13,85
MAGE,7513,1375,7407,74,12,81,11,328,14
MAGE,7514,3908,6980,13,77,10,102,233,82
MAGE,7515,916,6979,98,6,75,11,308,12
MAGE,7516,1605,7142,89,16,88,11,314,14
MAGE,7517,917,6624,83,8,96,5,298,14
MAGE,7518,917,7090,89,8,89,7,315,14
MAGE,7519,4665,6815,13,92,12,318,7,74
MAGE,7520,1603,7663,69,13,100,242,94,11
MAGE,7521,1146,7120,84,10,91,11,314,10
MAGE,7522,4260,6621,13,88,8,310,5,80
MAGE,7523,1374,6709,84,11,90,236,77,9
MAGE,7524,3800,6705,5,85,10,308,7,93
MAGE,7525,3902,6968,13,86,16,92,235,75
MAGE,7526,1146,7257,87,10,86,11,318,16
MAGE,7527,1373,7177,81,9,76,236,100,11
MAGE,7528,3645,6925,9,85,8,76,245,90
MAGE,7529,1373,6774,84,9,98,236,77,9
MAGE,7530,4772,6638,13,104,8,74,237,83
MAGE,7531,4351,6790,11,80,12,321,9,91
MAGE,7532,917,6972,88,8,85,7,312,10
MAGE,7533,1146,7059,93,10,79,13,309,14
MAGE,7534,5096,7087,13,97,10,322,17,73
MAGE,7535,4255,6593,11,87,8,307,9,90
MAGE,7536,1374,6586,90,11,98,236,71,11
MAGE,7537,1833,7416,102,17,75,238,90,11
MAGE,7538,4895,6811,5,92,14,311,13,95
MAGE,7539,4481,6858,9,87,14,314,9,93
MAGE,7540,3682,6856,11,76,10,315,5,97
MAGE,7541,3583,7148,13,74,12,316,13,102
MAGE,7542,917,7325,79,8,87,13,323,10
MAGE,7543,4172,6990,15,83,14,316,13,93
MAGE,7544,3848,7129,7,76,12,92,241,97
MAGE,7545,3862,6752,7,84,12,82,237,93
MAGE,7546,4542,7077,11,98,12,90,239,77
MAGE,7547,4129,6965,17,94,12,82,239,83
MAGE,7548,1375,7247,84,12,93,11,312,10
MAGE,7549,916,6941,73,6,102,9,306,8
MAGE,7550,4418,6841,15,96,6,82,239,73
MAGE,7551,4125,7069,9,91,8,85,241,85
MAGE,7552,4536,6762,11,92,10,305,11,95
MAGE,7553,1832,7134,79,15,87,238,89,11
MAGE,7554,3706,6735,11,83,10,83,237,89
MAGE,7555,4797,6939,11,94,8,310,13,84
MAGE,7556,4129,7140,11,92,8,88,243,81
MAGE,7557,3800,7203,11,80,12,317,13,91
MAGE,7558,1375,7112,86,12,82,13,311,12
MAGE,7559,5152,6893,11,102,10,310,13,78
MAGE,7560,917,7424,74,8,91,13,324,10
MAGE,7561,3478,6983,9,76,8,313,15,91
MAGE,7562,1376,7209,79,14,97,13,309,8
MAGE,7563,3818,6662,7,85,12,75,239,97
MAGE,7564,1373,6958,94,9,99,238,76,9
MAGE,7565,3884,6430,11,88,10,68,237,105
MAGE,7566,1144,7073,80,7,84,236,89,13
MAGE,7567,3698,7111,13,75,8,89,241,103
MAGE,7568,4163,7045,13,83,12,309,17,98
MAGE,7569,3772,6642,13,80,6,302,11,102
MAGE,7570,4436,7130,13,91,10,86,245,86
MAGE,7571,3674,7038,11,75,8,86,243,94
MAGE,7572,4104,7436,13,89,14,94,239,82
MAGE,7573,4210,7072,15,95,14,84,245,74
MAGE,7574,916,7082,98,6,87,15,306,12
MAGE,7575,4962,6919,9,95,12,322,7,77
MAGE,7576,1375,7180,77,12,87,9,319,10
